02/25/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,20,840,99%,99.0%,1,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,3145,0.01,1%,0.73,3150,"Knockout Water, Fuel Gas (Hydrocraker)",NO,23,0.07,YES,3.17,27.06,<0.001,<0.001,<0.001,
02/25/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 58 - P379 DRAIN,OIL,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,0.5,21,<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,8,<0.01,90%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,59,0.1,YES,0.07,1426.97,<0.001,<0.001,-,
02/25/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 PUMP CONTAINMENT ,SOUR WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,>90%,90.0%,1,1.39,Sour Water,NO,286,<0.01,10%,0.75,139,Sour Water,NO,24,<0.01,YES,0.31,11.98,<0.001,<0.001,<0.001,
02/25/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 94 - CEMENT POND,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,65,2730,99%,99.0%,1,<0.01,Stormwater,NO,10222,<0.01,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
02/25/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,112,4704,99%,95.5%,1,24,Crude,NO,16991,0.41,5%,0.79,2400,Crude,NO,633,1.52,YES,17.62,109.27,<0.001,<0.001,-,
02/25/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - CRUDE DOCKS SUMP,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,18,756,99%,99.0%,1,24,Crude,NO,2831,0.07,1%,0.79,2400,Crude,NO,23,0.05,YES,2.85,42.81,<0.001,<0.001,<0.001,
02/25/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,10,420,<10%,10.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,90%,0.85,1230,TK-60 Equalization Tank,NO,1215,1.49,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
02/25/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CENTRIFUGE CONTAINMENT ,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,10,420,99%,99.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,1573,0.02,1%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,13,0.02,YES,1.59,23.85,<0.001,<0.001,<0.001,
02/25/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 4TH LAGOON,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,60,2520,99%,99.0%,1,<0.01,Fourth Lagoon,YES,9436,<0.01,1%,0.85,0.63,Fourth Lagoon,NO,81,<0.01,YES,9.52,0.01,<0.001,<0.001,<0.001,
02/25/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,60,2520,10-30%,20.0%,1,4,TK-4507 Waste Water Tank,YES,1906,<0.01,80%,0.85,500,TK-4507 Waste Water Tank,NO,6481,3.24,YES,8.39,387.27,<0.001,<0.001,-,
02/25/2013,LV-5,CRUDE DOCKS UNLOADING,CRUDE DOCKS - UNDERGROUND TANK - TANK 101,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,65,2730,>90%,90.0%,1,14.97,T-101 Underground Storage Tank Aqueous,YES,9293,0.14,10%,0.86,2055,T-101 Underground Storage Tank Oil,NO,891,1.83,YES,10.18,193.47,<0.001,-,-,
02/26/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - AU GAS OIL PAD PUMP CONTAINMENT,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,25,1050,99%,99.0%,1,0.05,Gas Oil,NO,3932,<0.01,1%,0.85,4.8,Gas Oil,NO,34,<0.01,YES,3.97,0.09,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - AU GAS OIL PAD,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,99%,99.0%,1,0.05,Gas Oil,NO,315,<0.01,1%,0.85,4.8,Gas Oil,NO,3,<0.01,YES,0.32,0.09,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - AU SCALE HOUSE - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,5,210,99%,99.0%,1,<0.01,Stormwater,NO,786,<0.01,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - CPI CONTAINMENT,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,30,1260,99%,99.0%,1,<0.01,Stormwater,NO,4718,<0.01,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,50,2100,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,7585,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,300,<0.01,YES,7.89,0.48,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,95.5%,1,24,Crude,NO,759,0.02,5%,0.79,2400,Crude,NO,28,0.07,YES,0.79,109.27,<0.001,<0.001,-,
02/26/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 776 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,10,420,>90%,95.5%,1,24,Crude,NO,1517,0.04,5%,0.79,2400,Crude,NO,56,0.14,YES,1.57,109.27,<0.001,<0.001,-,
02/26/2013,LV-2,PLANT 1 - STORMWATER,PLANT 1 - MAIN GATE - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,10,420,99%,99.0%,1,<0.01,Stormwater,NO,1573,<0.01,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 1 - HEAVY OIL,PLANT 1 - TANK 86/87 CONTAINMENTS,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,35,1470,99%,99.0%,1,<0.01,Stormwater,NO,5504,<0.01,1%,0.85,0.03,Stormwater,NO,47,<0.01,YES,5.55,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 774 - CONTAINMENT / ROOF DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,10,420,99%,99.0%,1,<0.01,Stormwater,NO,1573,<0.01,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-2,DENVER TRUCK TERMINAL,DENVER TERMINAL - 6000 GAL SLOP TANK,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,20,840,99%,99.0%,1,38.67,Denver Truck Terminal Aqueous,YES,3145,0.12,1%,0.77,6163.33,Denver Truck Terminal Oil,YES,24,0.15,YES,3.17,85.81,<0.001,-,-,
02/26/2013,LV-2,PLANT 1 - STORMWATER,PLANT 1 - MAIN GATE - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,20,840,99%,99.0%,1,<0.01,Stormwater,NO,3145,<0.01,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 774 - CONTAINMENT / ROOF DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,5,210,99%,99.0%,1,<0.01,Stormwater,NO,786,<0.01,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 774 - CONTAINMENT / ROOF DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,6,252,99%,99.0%,1,<0.01,Stormwater,NO,944,<0.01,1%,0.85,0.03,Stormwater,NO,8,<0.01,YES,0.95,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,SOUR WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,5,210,99%,99.0%,1,1.39,Sour Water,NO,786,<0.01,1%,0.75,139,Sour Water,NO,6,<0.01,YES,0.79,2.42,<0.001,<0.001,<0.001,
02/26/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - CRUDE DOCKS SUMP,OILY WATER,PLANT 1 - TANK 776,NO,VAC PAD,NO,YES,3,126,99%,99.0%,1,24,Crude,NO,472,0.01,1%,0.79,2400,Crude,NO,4,<0.01,YES,0.48,42.81,<0.001,<0.001,<0.001,
02/26/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,32,1344,99%,95.5%,1,24,Crude,NO,4855,0.12,5%,0.79,2400,Crude,NO,181,0.43,YES,5.04,109.27,<0.001,<0.001,-,
02/26/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CENTRIFUGE STORAGE FRAC  TANK,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,60,2520,<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,953,0.01,90%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,7117,11.51,YES,8.07,1426.97,0.01,0.01,-,
02/26/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4518 - SLUDGE,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,NO,VAC PAD,NO,YES,120,5040,10-30%,20.0%,1,4.17,sludge processing,NO,3813,0.02,80%,1.07,417,sludge processing,NO,16333,6.81,YES,20.15,338.87,<0.011,<0.011,<0.011,
02/26/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,7,294,>90%,90.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,10%,0.85,1230,TK-60 Equalization Tank,NO,95,0.12,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
02/26/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - ENVIRONMENTAL CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,30,1260,99%,99.0%,1,<0.01,Stormwater,NO,4718,<0.01,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
02/26/2013,LV-5,CRUDE DOCKS UNLOADING,CRUDE DOCKS - UNDERGROUND TANK - TANK 101,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,65,2730,>90%,90.0%,1,14.97,T-101 Underground Storage Tank Aqueous,YES,9293,0.14,10%,0.86,2055,T-101 Underground Storage Tank Oil,NO,891,1.83,YES,10.18,193.47,<0.001,-,-,
02/27/2013,LV-3,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 774 - CONTAINMENT / ROOF DRAIN,OILY STORM WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,99%,99.0%,1,<0.01,Stormwater,NO,157,<0.01,1%,0.85,0.03,Stormwater,NO,1,<0.01,YES,0.16,<0.001,<0.001,<0.001,<0.001,
02/27/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,15,630,>90%,90.0%,1,2.51,All Groundwater,YES,2145,<0.01,10%,0.76,12833.75,Remediation Oil,YES,182,2.34,YES,2.33,1007.12,<0.001,<0.001,-,
02/27/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,90.0%,1,2.51,All Groundwater,YES,715,<0.01,10%,0.76,12833.75,Remediation Oil,YES,61,0.78,YES,0.78,1007.12,<0.001,<0.001,-,
02/27/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,21,882,<10%,10.0%,1,2.51,All Groundwater,YES,334,<0.01,90%,0.76,12833.75,Remediation Oil,YES,2295,29.46,YES,2.63,11205.52,0.03,0.03,-,
02/27/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 2 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,5,210,<10%,10.0%,1,2.51,All Groundwater,YES,79,<0.01,90%,0.76,12833.75,Remediation Oil,YES,547,7.01,YES,0.63,11205.52,<0.011,<0.011,-,
02/27/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 3 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,5,210,<10%,10.0%,1,2.51,All Groundwater,YES,79,<0.01,90%,0.76,12833.75,Remediation Oil,YES,547,7.01,YES,0.63,11205.52,<0.011,<0.011,-,
02/27/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 4(clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,10,420,<10%,10.0%,1,2.51,All Groundwater,YES,159,<0.01,90%,0.76,12833.75,Remediation Oil,YES,1093,14.03,YES,1.25,11205.52,0.01,0.01,-,
02/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,30,1260,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,4551,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,180,<0.01,YES,4.73,0.48,<0.001,<0.001,<0.001,
02/27/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,99%,99.0%,1,<0.01,Stormwater,NO,157,<0.01,1%,0.85,0.03,Stormwater,NO,1,<0.01,YES,0.16,<0.001,<0.001,<0.001,<0.001,
02/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,60,2520,>90%,90.0%,,4.42,"Spider Sump, Aqueous Layer",NO,#VALUE!,#VALUE!,10%,0.8,2152.08,"Spider Sump, Oil Layer",NO,761,1.64,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
02/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 62 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,>90%,95.5%,1,0.02,Diesel,NO,303,<0.01,5%,0.86,2,Diesel,NO,12,<0.01,YES,0.32,0.1,<0.001,<0.001,<0.001,
02/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 72 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,455,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,18,<0.01,YES,0.47,0.48,<0.001,<0.001,<0.001,
02/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 64/65/66 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,>90%,95.5%,1,0.02,Diesel,NO,455,<0.01,5%,0.86,2,Diesel,NO,18,<0.01,YES,0.47,0.1,<0.001,<0.001,<0.001,
02/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,15,630,99%,95.5%,1,24,Crude,NO,2276,0.05,5%,0.79,2400,Crude,NO,85,0.2,YES,2.36,109.27,<0.001,<0.001,-,
02/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 10 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,99%,95.5%,1,110.13,Post-GBR Gasoline,NO,303,0.03,5%,0.75,11012.5,Post-GBR Gasoline,NO,11,0.12,YES,0.31,482.27,<0.001,<0.001,<0.001,
02/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 27 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,99%,95.5%,1,110.13,Post-GBR Gasoline,NO,152,0.02,5%,0.75,11012.5,Post-GBR Gasoline,NO,5,0.06,YES,0.16,482.27,<0.001,<0.001,<0.001,
02/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 11 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,99%,95.5%,1,110.13,Post-GBR Gasoline,NO,152,0.02,5%,0.75,11012.5,Post-GBR Gasoline,NO,5,0.06,YES,0.16,482.27,<0.001,<0.001,<0.001,
02/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 57 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,1,42,99%,95.5%,1,0.6,Jet,NO,152,<0.01,5%,0.79,60,Jet,NO,6,<0.01,YES,0.16,2.74,<0.001,<0.001,-,
02/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 62 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,2,84,99%,95.5%,1,0.6,Jet,NO,303,<0.01,5%,0.79,60,Jet,NO,11,<0.01,YES,0.31,2.74,<0.001,<0.001,-,
02/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 45 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,99%,95.5%,1,0.02,Diesel,NO,152,<0.01,5%,0.86,2,Diesel,NO,6,<0.01,YES,0.16,0.1,<0.001,<0.001,<0.001,
02/27/2013,LV-1,PLANT 2 - UNIT 310 - LPG & CRUDE LOADING,PLANT 2 - LPG AREA SUMP,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,99%,99.0%,1,110.13,Post-GBR Gasoline,NO,157,0.02,1%,0.75,11012.5,Post-GBR Gasoline,NO,1,0.01,YES,0.16,192.1,<0.001,<0.001,<0.001,
02/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 26 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,9,378,99%,95.5%,1,24,Crude,NO,1365,0.03,5%,0.79,2400,Crude,NO,51,0.12,YES,1.42,109.27,<0.001,<0.001,-,
02/27/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CENTRIFUGE STORAGE  TANK,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,60,2520,<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,953,0.01,90%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,7117,11.51,YES,8.07,1426.97,0.01,0.01,-,
02/27/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4517 - SLUDGE,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,NO,VAC PAD,NO,YES,180,7560,10-30%,20.0%,1,<0.01,treated sludge,NO,5719,<0.01,80%,0.6,<0.01,treated sludge,NO,13725,<0.01,YES,19.44,<0.001,<0.001,<0.001,<0.001,
02/27/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,1,42,>90%,90.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,10%,0.85,1230,TK-60 Equalization Tank,NO,14,0.02,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
02/27/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SAMPLE POINTS - ENVIRONMENTAL,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,99%,99.0%,,4,TK-4507 Waste Water Tank,NO,#VALUE!,#VALUE!,1%,0.85,500,TK-4507 Waste Water Tank,NO,4,<0.01,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,
02/27/2013,LV-5,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,PLANT 1 - SURGE BASIN,IRON SCUM,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,50,2100,99%,99.0%,1,<0.01,Sludge,NO,7863,<0.01,1%,0.96,0.21,Sludge,NO,76,<0.01,YES,7.94,<0.001,<0.001,<0.001,<0.001,Sample taken from 4th Lagoon where the iron scum was dumped out of the basin and into the lagoons.
02/28/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,11,462,>90%,90.0%,1,2.51,All Groundwater,YES,1573,<0.01,10%,0.76,12833.75,Remediation Oil,YES,134,1.71,YES,1.71,1007.12,<0.001,<0.001,-,
02/28/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,4,168,>90%,90.0%,1,2.51,All Groundwater,YES,572,<0.01,10%,0.76,12833.75,Remediation Oil,YES,49,0.62,YES,0.62,1007.12,<0.001,<0.001,-,
02/28/2013,LV-2,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 2ND LAGOON,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,35,1470,99%,99.0%,1,<0.01,Fourth Lagoon,YES,5504,<0.01,1%,0.85,0.63,Fourth Lagoon,NO,47,<0.01,YES,5.55,0.01,<0.001,<0.001,<0.001,
02/28/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 55 - LINE DRAIN,GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,2,84,<10%,10.0%,1,110.13,Post-GBR Gasoline,NO,32,<0.01,90%,0.75,11012.5,Post-GBR Gasoline,NO,214,2.36,YES,0.25,9605.74,<0.001,<0.001,-,
02/28/2013,LV-2,DENVER TRUCK TERMINAL,DENVER TERMINAL - 6000 GAL SLOP TANK,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,20,840,>90%,90.0%,1,38.67,Denver Truck Terminal Aqueous,YES,2859,0.11,10%,0.77,6163.33,Denver Truck Terminal Oil,YES,244,1.5,YES,3.1,520.21,<0.001,-,-,
02/28/2013,LV-2,DENVER TRUCK TERMINAL,DENVER TERMINAL - 6000 GAL SLOP TANK,DIESEL AND GAS,PLANT 2 - TANK 20,NO,TANK 20,YES,NO,20,840,<10%,10.0%,1,38.67,Denver Truck Terminal Aqueous,YES,318,0.01,90%,0.77,6163.33,Denver Truck Terminal Oil,YES,2196,13.53,YES,2.51,5389.23,0.01,-,-,
02/28/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,35,1470,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,5310,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,210,<0.01,YES,5.52,0.48,<0.001,<0.001,<0.001,
02/28/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - CRUDE UNLOADING SUMP,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,25,1050,>90%,90.0%,1,24,Crude,NO,3574,0.09,10%,0.79,2400,Crude,NO,314,0.75,YES,3.89,215.73,<0.001,<0.001,<0.001,
02/28/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CENTRIFUGE STORAGE TANK,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,120,5040,<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,1906,0.02,90%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,14234,23.01,YES,16.14,1426.97,0.02,0.02,-,
02/28/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4518 - SLUDGE,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,NO,VAC PAD,NO,YES,180,7560,10-30%,20.0%,1,<0.01,treated sludge,NO,5719,<0.01,80%,0.6,<0.01,treated sludge,NO,13725,<0.01,YES,19.44,<0.001,<0.001,<0.001,<0.001,
